traveller_id,POI_o,POI_d,lat_o,lng_o,lat_d,lng_d,css_o,css_d
t1049,233,56,55.7072116,12.5923117,55.6298013,12.5774432,CS49,CS63
t1050,234,106,55.7083969,12.5980717,55.70662000000001,12.53833,CS49,CS52
t1051,234,480,55.7083969,12.5980717,55.6705592,12.5817682,CS49,CS48
t1052,232,240,55.70687590000001,12.5943886,55.6813386,12.5932285,CS49,CS21
t1053,235,354,55.7102123,12.592691,55.7060897,12.5807472,CS49,CS72
t1054,233,467,55.7072116,12.5923117,55.672953,12.483257,CS49,CS85
t1055,232,28,55.70687590000001,12.5943886,55.70525319999999,12.5814508,CS49,CS66
t1056,235,2,55.7102123,12.592691,55.6649085,12.577862,CS49,CS43
t1057,235,418,55.7102123,12.592691,55.6792713,12.5252464,CS49,CS39
t1058,234,479,55.7083969,12.5980717,55.7065462,12.5851694,CS49,CS75
t1059,236,121,55.70776840000001,12.5953873,55.6663027,12.5182617,CS49,CS79
t1060,235,364,55.7102123,12.592691,55.685227,12.58676,CS49,CS23
t1061,232,323,55.70687590000001,12.5943886,55.6762535,12.5645094,CS49,CS94
t1062,234,351,55.7083969,12.5980717,55.6594801,12.6064655,CS49,CS6
t1063,235,173,55.7102123,12.592691,55.6852167,12.5009996,CS49,CS28
t1064,234,474,55.7083969,12.5980717,55.7009458,12.5414999,CS49,CS62
t1065,337,2,55.7108917,12.5961037,55.6649085,12.577862,CS50,CS43
t1066,337,364,55.7108917,12.5961037,55.685227,12.58676,CS50,CS23
t1067,336,75,55.713568,12.5927798,55.67472230000001,12.5308566,CS50,CS26
t1068,337,301,55.7108917,12.5961037,55.6857427,12.5376728,CS50,CS36
t1069,337,277,55.7108917,12.5961037,55.6695374,12.5242031,CS50,CS34
t1070,336,492,55.713568,12.5927798,55.67299180000001,12.554768,CS50,CS99
t1071,336,358,55.713568,12.5927798,55.7049953,12.5784127,CS50,CS72
t1072,336,284,55.713568,12.5927798,55.7128152,12.5778425,CS50,CS70
t1073,337,179,55.7108917,12.5961037,55.68013979999999,12.5340575,CS50,CS29
t1074,337,250,55.7108917,12.5961037,55.6780456,12.5351026,CS50,CS32
t1075,336,272,55.713568,12.5927798,55.678501,12.50297,CS50,CS33
t1076,337,378,55.7108917,12.5961037,55.671653,12.5900113,CS50,CS17
t1077,337,389,55.7108917,12.5961037,55.669697,12.554685,CS50,CS95
t1078,337,487,55.7108917,12.5961037,55.65835810000001,12.4933463,CS50,CS87
t1079,10,57,55.70158759999999,12.535414,55.6309263,12.5779851,CS51,CS63
t1080,15,153,55.700097,12.540309,55.65349,12.6190323,CS51,CS4
t1081,10,254,55.70158759999999,12.535414,55.67933559999999,12.5329958,CS51,CS32
t1082,15,387,55.700097,12.540309,55.6883549,12.5587178,CS51,CS60
t1083,13,162,55.70045789999999,12.5387493,55.6742731,12.5496964,CS51,CS27
t1084,12,399,55.70158759999999,12.535414,55.6925199,12.4841725,CS51,CS91
t1085,15,430,55.700097,12.540309,55.6799765,12.5916691,CS51,CS18
t1086,11,297,55.6998668,12.5401155,55.6732808,12.545105,CS51,CS35
t1087,10,41,55.70158759999999,12.535414,55.7009458,12.5414999,CS51,CS54
t1088,14,441,55.70128099999999,12.5387319,55.7314468,12.5757327,CS51,CS42
t1089,12,99,55.70158759999999,12.535414,55.6794028,12.5805661,CS51,CS19
t1090,14,319,55.70128099999999,12.5387319,55.6763127,12.5702264,CS51,CS22
t1091,14,465,55.70128099999999,12.5387319,55.6785562,12.5691704,CS51,CS25
t1092,13,301,55.70045789999999,12.5387493,55.6857427,12.5376728,CS51,CS36
t1093,15,216,55.700097,12.540309,55.69039529999999,12.517188,CS51,CS30
t1094,10,171,55.70158759999999,12.535414,55.68781860000001,12.4934554,CS51,CS28
t1095,12,413,55.70158759999999,12.535414,55.68026529999999,12.521601,CS51,CS39
t1096,13,351,55.70045789999999,12.5387493,55.6594801,12.6064655,CS51,CS6
t1097,12,283,55.70158759999999,12.535414,55.7123504,12.5772942,CS51,CS70
t1098,15,38,55.700097,12.540309,55.7108233,12.5622378,CS51,CS67
t1099,13,105,55.70045789999999,12.5387493,55.6934699,12.5343261,CS51,CS56
t1100,13,446,55.70045789999999,12.5387493,55.7115856,12.5636817,CS51,CS73
t1101,111,130,55.7023464,12.5359146,55.64652109999999,12.5515828,CS52,CS77
t1102,107,45,55.706322,12.5342258,55.6596066,12.6101348,CS52,CS2
t1103,106,241,55.70662000000001,12.53833,55.6812469,12.5917406,CS52,CS21
t1104,108,219,55.70424430000001,12.5387263,55.6915781,12.5584743,CS52,CS57
t1105,112,79,55.70224589999999,12.5378416,55.71537009999999,12.5439755,CS52,CS11
t1106,112,317,55.70224589999999,12.5378416,55.66597299999999,12.59799,CS52,CS5
t1107,113,323,55.7027771,12.5381526,55.6762535,12.5645094,CS52,CS94
t1108,113,423,55.7027771,12.5381526,55.6681772,12.5494579,CS52,CS96
t1109,108,146,55.70424430000001,12.5387263,55.66616940000001,12.5791072,CS52,CS45
t1110,112,245,55.70224589999999,12.5378416,55.7041528,12.5494912,CS52,CS58
t1111,112,311,55.70224589999999,12.5378416,55.6917023,12.5766443,CS52,CS71
t1112,106,346,55.70662000000001,12.53833,55.67851289999999,12.5030842,CS52,CS37
t1113,106,357,55.70662000000001,12.53833,55.7043427,12.5771488,CS52,CS72
t1114,108,141,55.70424430000001,12.5387263,55.6892223,12.4915083,CS52,CS88
t1115,112,60,55.70224589999999,12.5378416,55.6301444,12.5778718,CS52,CS63
t1116,111,264,55.7023464,12.5359146,55.67884850000001,12.5053725,CS52,CS33
t1117,113,207,55.7027771,12.5381526,55.6695374,12.5242031,CS52,CS81
t1118,113,279,55.7027771,12.5381526,55.666557,12.5322045,CS52,CS34
t1119,108,213,55.70424430000001,12.5387263,55.69180739999999,12.5141341,CS52,CS30
t1120,109,128,55.70128099999999,12.5387319,55.6991926,12.5948406,CS52,CS69
t1121,111,407,55.7023464,12.5359146,55.6945457,12.5475868,CS52,CS61
t1122,111,94,55.7023464,12.5359146,55.682497,12.5820955,CS52,CS19
t1123,108,455,55.70424430000001,12.5387263,55.7131178,12.5737109,CS52,CS74
t1124,111,445,55.7023464,12.5359146,55.7089821,12.5582244,CS52,CS73
t1125,107,246,55.706322,12.5342258,55.67913769999999,12.5251636,CS52,CS32
t1126,107,168,55.706322,12.5342258,55.7327301,12.5654868,CS52,CS41
t1127,488,119,55.69347,12.5155537,55.66907380000001,12.5169694,CS53,CS79
t1128,490,336,55.69516950000001,12.5118824,55.713568,12.5927798,CS53,CS50
t1129,488,331,55.69347,12.5155537,55.6986565,12.5761243,CS53,CS40
t1130,489,275,55.695238,12.5124333,55.67891789999999,12.5085983,CS53,CS33
t1131,488,111,55.69347,12.5155537,55.7023464,12.5359146,CS53,CS52
t1132,490,403,55.69516950000001,12.5118824,55.66721880000001,12.5839247,CS53,CS47
t1133,488,129,55.69347,12.5155537,55.6468795,12.549825,CS53,CS77
t1134,490,160,55.69516950000001,12.5118824,55.6737346,12.550013,CS53,CS27
t1135,490,170,55.69516950000001,12.5118824,55.7309907,12.5652784,CS53,CS41
t1136,489,255,55.695238,12.5124333,55.68013979999999,12.5340575,CS53,CS32
t1137,489,376,55.695238,12.5124333,55.6738489,12.5917462,CS53,CS17
t1138,488,77,55.69347,12.5155537,55.6707018,12.5355054,CS53,CS26
t1139,488,152,55.69347,12.5155537,55.65418699999999,12.6157299,CS53,CS4
t1140,488,295,55.69347,12.5155537,55.6711053,12.5457392,CS53,CS35
t1141,489,140,55.695238,12.5124333,55.69077309999999,12.4880827,CS53,CS88
t1142,488,98,55.69347,12.5155537,55.67877480000001,12.584143,CS53,CS19
t1143,42,343,55.6988983,12.5543032,55.6782474,12.4969149,CS54,CS37
t1144,39,264,55.6998665,12.5530057,55.67884850000001,12.5053725,CS54,CS33
t1145,42,93,55.6988983,12.5543032,55.6795269,12.5815699,CS54,CS19
t1146,41,145,55.7009458,12.5414999,55.66695900000001,12.576411,CS54,CS45
t1147,41,17,55.7009458,12.5414999,55.6621909,12.6031011,CS54,CS0
t1148,41,390,55.7009458,12.5414999,55.6677099,12.5487095,CS54,CS95
t1149,42,456,55.6988983,12.5543032,55.712124,12.572139,CS54,CS74
t1150,40,283,55.70307010000001,12.5477824,55.7123504,12.5772942,CS54,CS70
t1151,39,472,55.6998665,12.5530057,55.70101220000001,12.5465434,CS54,CS62
t1152,41,43,55.7009458,12.5414999,55.66034659999999,12.6124427,CS54,CS2
t1153,41,293,55.7009458,12.5414999,55.67162899999999,12.546236,CS54,CS35
t1154,39,300,55.6998665,12.5530057,55.68689750000001,12.5312586,CS54,CS36
t1155,39,193,55.6998665,12.5530057,55.67438319999999,12.5768164,CS54,CS20
t1156,40,310,55.70307010000001,12.5477824,55.6897378,12.5741199,CS54,CS71
t1157,39,105,55.6998665,12.5530057,55.6934699,12.5343261,CS54,CS56
t1158,40,139,55.70307010000001,12.5477824,55.6888837,12.4889679,CS54,CS88
t1159,39,239,55.6998665,12.5530057,55.678683,12.5336551,CS54,CS31
t1160,39,77,55.6998665,12.5530057,55.6707018,12.5355054,CS54,CS26
t1161,68,78,55.685498,12.56654,55.71401419999999,12.5401313,CS55,CS11
t1162,67,391,55.6901306,12.5637778,55.6691329,12.5574079,CS55,CS95
t1163,66,169,55.6897342,12.5601575,55.7314453,12.5640662,CS55,CS41
t1164,68,410,55.685498,12.56654,55.6844921,12.5877209,CS55,CS24
t1165,69,260,55.68446949999999,12.566041,55.66118119999999,12.5606224,CS55,CS46
t1166,71,163,55.6883549,12.5587178,55.6740966,12.5500677,CS55,CS27
t1167,67,203,55.6901306,12.5637778,55.66584649999999,12.5114656,CS55,CS81
t1168,70,151,55.6880664,12.5605113,55.6537616,12.6106535,CS55,CS4
t1169,69,218,55.68446949999999,12.566041,55.6957051,12.5019958,CS55,CS13
t1170,68,309,55.685498,12.56654,55.6905288,12.5756153,CS55,CS71
t1171,66,318,55.6897342,12.5601575,55.66731919999999,12.5978964,CS55,CS5
t1172,69,358,55.68446949999999,12.566041,55.7049953,12.5784127,CS55,CS72
t1173,67,18,55.6901306,12.5637778,55.6626962,12.6053507,CS55,CS0
t1174,67,221,55.6901306,12.5637778,55.6957586,12.5502119,CS55,CS57
t1175,70,85,55.6880664,12.5605113,55.64977049999999,12.5349166,CS55,CS76
t1176,71,467,55.6883549,12.5587178,55.672953,12.483257,CS55,CS85
t1177,67,460,55.6901306,12.5637778,55.672146,12.5619202,CS55,CS97
t1178,71,438,55.6883549,12.5587178,55.72596209999999,12.579064,CS55,CS42
t1179,69,252,55.68446949999999,12.566041,55.68026529999999,12.521601,CS55,CS32
t1180,71,293,55.6883549,12.5587178,55.67162899999999,12.546236,CS55,CS35
t1181,70,381,55.6880664,12.5605113,55.6901306,12.5637778,CS55,CS60
t1182,67,49,55.6901306,12.5637778,55.6372747,12.6183612,CS55,CS3
t1183,103,458,55.69148989999999,12.5395911,55.67290939999999,12.5593586,CS56,CS97
t1184,104,255,55.6935246,12.5337137,55.68013979999999,12.5340575,CS56,CS32
t1185,104,474,55.6935246,12.5337137,55.7009458,12.5414999,CS56,CS62
t1186,102,195,55.693661,12.5422628,55.6777267,12.5747322,CS56,CS20
t1187,105,274,55.6934699,12.5343261,55.678912,12.5083979,CS56,CS33
t1188,103,81,55.69148989999999,12.5395911,55.6504688,12.5357477,CS56,CS76
t1189,102,462,55.693661,12.5422628,55.67874,12.5667718,CS56,CS25
t1190,103,325,55.69148989999999,12.5395911,55.6997787,12.5772358,CS56,CS40
t1191,104,209,55.6935246,12.5337137,55.6586669,12.5077994,CS56,CS82
t1192,102,297,55.693661,12.5422628,55.6732808,12.545105,CS56,CS35
t1193,103,237,55.69148989999999,12.5395911,55.6780456,12.5351026,CS56,CS31
t1194,103,454,55.69148989999999,12.5395911,55.66151489999999,12.6034498,CS56,CS10
t1195,104,230,55.6935246,12.5337137,55.648184,12.5295634,CS56,CS78
t1196,104,80,55.6935246,12.5337137,55.7155986,12.5491707,CS56,CS11
t1197,104,387,55.6935246,12.5337137,55.6883549,12.5587178,CS56,CS60
t1198,105,234,55.6934699,12.5343261,55.7083969,12.5980717,CS56,CS49
t1199,104,115,55.6935246,12.5337137,55.6661008,12.5122328,CS56,CS79
t1200,104,156,55.6935246,12.5337137,55.67162899999999,12.546236,CS56,CS27
t1201,105,418,55.6934699,12.5343261,55.6792713,12.5252464,CS56,CS39
t1202,220,454,55.69082179999999,12.5601599,55.66151489999999,12.6034498,CS57,CS10
t1203,224,362,55.6894691,12.5581597,55.6858274,12.5772687,CS57,CS23
t1204,226,305,55.6915434,12.5533408,55.68603299999999,12.5298425,CS57,CS36
t1205,225,177,55.6907655,12.5560459,55.68440400000001,12.537286,CS57,CS29
t1206,222,336,55.69015229999999,12.5604372,55.713568,12.5927798,CS57,CS50
t1207,221,403,55.6957586,12.5502119,55.66721880000001,12.5839247,CS57,CS47
t1208,224,85,55.6894691,12.5581597,55.64977049999999,12.5349166,CS57,CS76
t1209,219,141,55.6915781,12.5584743,55.6892223,12.4915083,CS57,CS88
t1210,223,144,55.691627,12.558388,55.66721880000001,12.5839247,CS57,CS45
t1211,220,345,55.69082179999999,12.5601599,55.67856769999999,12.5050008,CS57,CS37
t1212,221,434,55.6957586,12.5502119,55.6612039,12.626301,CS57,CS8
t1213,219,467,55.6915781,12.5584743,55.672953,12.483257,CS57,CS85
t1214,224,111,55.6894691,12.5581597,55.7023464,12.5359146,CS57,CS52
t1215,225,242,55.6907655,12.5560459,55.67983100000001,12.592508,CS57,CS21
t1216,225,418,55.6907655,12.5560459,55.6792713,12.5252464,CS57,CS39
t1217,223,328,55.691627,12.558388,55.6959171,12.5806025,CS57,CS40
t1218,226,186,55.6915434,12.5533408,55.7151574,12.5316417,CS57,CS12
t1219,225,257,55.6907655,12.5560459,55.6830532,12.4835702,CS57,CS89
t1220,223,426,55.691627,12.558388,55.6781016,12.5890488,CS57,CS18
t1221,221,210,55.6957586,12.5502119,55.6576106,12.5138704,CS57,CS82
t1222,226,316,55.6915434,12.5533408,55.6680754,12.5971848,CS57,CS5
t1223,226,469,55.6915434,12.5533408,55.67242129999999,12.5507212,CS57,CS98
t1224,221,18,55.6957586,12.5502119,55.6626962,12.6053507,CS57,CS0
t1225,220,127,55.69082179999999,12.5601599,55.69837679999999,12.5938814,CS57,CS69
t1226,223,49,55.691627,12.558388,55.6372747,12.6183612,CS57,CS3
t1227,219,289,55.6915781,12.5584743,55.7057935,12.4918397,CS57,CS14
t1228,243,273,55.702685,12.5505033,55.6785728,12.5064236,CS58,CS33
t1229,243,412,55.702685,12.5505033,55.67844539999999,12.5172175,CS58,CS39
t1230,245,1,55.7041528,12.5494912,55.6621059,12.5780241,CS58,CS43
t1231,243,432,55.702685,12.5505033,55.6612473,12.6213644,CS58,CS8
t1232,243,14,55.702685,12.5505033,55.70128099999999,12.5387319,CS58,CS51
t1233,244,172,55.7014557,12.5528088,55.6855126,12.5000493,CS58,CS28
t1234,245,182,55.7041528,12.5494912,55.6864931,12.5342083,CS58,CS29
t1235,245,279,55.7041528,12.5494912,55.666557,12.5322045,CS58,CS34
t1236,243,86,55.702685,12.5505033,55.650251,12.536112,CS58,CS76
t1237,244,392,55.7014557,12.5528088,55.6687241,12.5577011,CS58,CS95
t1238,243,447,55.702685,12.5505033,55.7075512,12.5616645,CS58,CS73
t1239,244,96,55.7014557,12.5528088,55.6804058,12.5894617,CS58,CS19
t1240,245,235,55.7041528,12.5494912,55.7102123,12.592691,CS58,CS49
t1241,245,357,55.7041528,12.5494912,55.7043427,12.5771488,CS58,CS72
t1242,245,476,55.7041528,12.5494912,55.7063911,12.5449032,CS58,CS62
t1243,244,162,55.7014557,12.5528088,55.6742731,12.5496964,CS58,CS27
t1244,350,142,55.68907400000001,12.5646049,55.6879157,12.4918627,CS59,CS88
t1245,349,426,55.6901224,12.5608252,55.6781016,12.5890488,CS59,CS18
t1246,350,205,55.68907400000001,12.5646049,55.6610386,12.5190101,CS59,CS81
t1247,349,436,55.6901224,12.5608252,55.6462823,12.5991918,CS59,CS9
t1248,349,110,55.6901224,12.5608252,55.7035416,12.538201,CS59,CS52
t1249,349,156,55.6901224,12.5608252,55.67162899999999,12.546236,CS59,CS27
t1250,350,75,55.68907400000001,12.5646049,55.67472230000001,12.5308566,CS59,CS26
t1251,350,14,55.68907400000001,12.5646049,55.70128099999999,12.5387319,CS59,CS51
t1252,349,321,55.6901224,12.5608252,55.6766618,12.5690495,CS59,CS22
t1253,349,387,55.6901224,12.5608252,55.6883549,12.5587178,CS59,CS60
t1254,349,221,55.6901224,12.5608252,55.6957586,12.5502119,CS59,CS57
t1255,350,348,55.68907400000001,12.5646049,55.6785728,12.5064236,CS59,CS37
t1256,349,300,55.6901224,12.5608252,55.68689750000001,12.5312586,CS59,CS36
t1257,350,418,55.68907400000001,12.5646049,55.6792713,12.5252464,CS59,CS39
t1258,387,179,55.6883549,12.5587178,55.68013979999999,12.5340575,CS60,CS29
t1259,385,87,55.6880664,12.5605113,55.68060519999999,12.5846997,CS60,CS19
t1260,383,212,55.69015229999999,12.5604372,55.6933072,12.5116462,CS60,CS30
t1261,382,473,55.6897342,12.5601575,55.6998665,12.5530057,CS60,CS62
t1262,386,14,55.69082179999999,12.5601599,55.70128099999999,12.5387319,CS60,CS51
t1263,385,294,55.6880664,12.5605113,55.67451390000001,12.5320843,CS60,CS35
t1264,386,278,55.69082179999999,12.5601599,55.6698229,12.5310423,CS60,CS34
t1265,383,19,55.69015229999999,12.5604372,55.6651719,12.5994568,CS60,CS0
t1266,382,307,55.6897342,12.5601575,55.70461880000001,12.4997338,CS60,CS15
t1267,383,62,55.69015229999999,12.5604372,55.63024559999999,12.5757921,CS60,CS63
t1268,381,208,55.6901306,12.5637778,55.6576106,12.5138704,CS60,CS82
t1269,387,256,55.6883549,12.5587178,55.6778205,12.5360203,CS60,CS32
t1270,386,469,55.69082179999999,12.5601599,55.67242129999999,12.5507212,CS60,CS98
t1271,382,227,55.6897342,12.5601575,55.6815622,12.6035183,CS60,CS16
t1272,385,0,55.6880664,12.5605113,55.665722,12.580919,CS60,CS43
t1273,386,159,55.69082179999999,12.5601599,55.672313,12.548064,CS60,CS27
t1274,386,319,55.69082179999999,12.5601599,55.6763127,12.5702264,CS60,CS22
t1275,384,219,55.6901224,12.5608252,55.6915781,12.5584743,CS60,CS57
t1276,387,433,55.6883549,12.5587178,55.6615908,12.631574,CS60,CS8
t1277,387,110,55.6883549,12.5587178,55.7035416,12.538201,CS60,CS52
t1278,382,119,55.6897342,12.5601575,55.66907380000001,12.5169694,CS60,CS79
t1279,386,268,55.69082179999999,12.5601599,55.67856769999999,12.5050008,CS60,CS33
t1280,387,460,55.6883549,12.5587178,55.672146,12.5619202,CS60,CS97
t1281,385,490,55.6880664,12.5605113,55.69516950000001,12.5118824,CS60,CS53
t1282,407,132,55.6945457,12.5475868,55.6469268,12.5498916,CS61,CS77
t1283,408,101,55.6952234,12.5472859,55.68327009999999,12.5887971,CS61,CS19
t1284,409,208,55.69790500000001,12.543682,55.6576106,12.5138704,CS61,CS82
t1285,407,3,55.6945457,12.5475868,55.6643248,12.5805269,CS61,CS43
t1286,408,391,55.6952234,12.5472859,55.6691329,12.5574079,CS61,CS95
t1287,408,18,55.6952234,12.5472859,55.6626962,12.6053507,CS61,CS0
t1288,409,139,55.69790500000001,12.543682,55.6888837,12.4889679,CS61,CS88
t1289,409,223,55.69790500000001,12.543682,55.691627,12.558388,CS61,CS57
t1290,407,181,55.6945457,12.5475868,55.67933559999999,12.5329958,CS61,CS29
t1291,408,253,55.6952234,12.5472859,55.6805519,12.5336879,CS61,CS32
t1292,407,374,55.6945457,12.5475868,55.6739744,12.5915373,CS61,CS17
t1293,408,441,55.6952234,12.5472859,55.7314468,12.5757327,CS61,CS42
t1294,409,312,55.69790500000001,12.543682,55.6645666,12.510989,CS61,CS83
t1295,407,415,55.6945457,12.5475868,55.6782677,12.5211884,CS61,CS39
t1296,408,170,55.6952234,12.5472859,55.7309907,12.5652784,CS61,CS41
t1297,409,55,55.69790500000001,12.543682,55.6304791,12.5774163,CS61,CS63
t1298,474,51,55.7009458,12.5414999,55.6400501,12.6176269,CS62,CS3
t1299,473,443,55.6998665,12.5530057,55.7265944,12.577511,CS62,CS42
t1300,475,119,55.70307010000001,12.5477824,55.66907380000001,12.5169694,CS62,CS79
t1301,474,305,55.7009458,12.5414999,55.68603299999999,12.5298425,CS62,CS36
t1302,473,226,55.6998665,12.5530057,55.6915434,12.5533408,CS62,CS57
t1303,476,171,55.7063911,12.5449032,55.68781860000001,12.4934554,CS62,CS28
t1304,477,402,55.702685,12.5505033,55.6662723,12.5775785,CS62,CS47
t1305,472,366,55.70101220000001,12.5465434,55.6852561,12.5830594,CS62,CS23
t1306,477,411,55.702685,12.5505033,55.6834256,12.5870962,CS62,CS24
t1307,474,53,55.7009458,12.5414999,55.66994820000001,12.5455333,CS62,CS92
t1308,477,27,55.702685,12.5505033,55.6400112,12.5990241,CS62,CS1
t1309,475,491,55.70307010000001,12.5477824,55.67181429999999,12.5584284,CS62,CS99
t1310,475,36,55.70307010000001,12.5477824,55.7105088,12.5610241,CS62,CS67
t1311,477,30,55.702685,12.5505033,55.7007973,12.5800157,CS62,CS66
t1312,472,191,55.70101220000001,12.5465434,55.6743505,12.5724863,CS62,CS20
t1313,476,322,55.7063911,12.5449032,55.67494479999999,12.5596266,CS62,CS94
t1314,476,149,55.7063911,12.5449032,55.654913,12.620377,CS62,CS4
t1315,476,313,55.7063911,12.5449032,55.66505000000001,12.51226,CS62,CS83
t1316,476,338,55.7063911,12.5449032,55.6668518,12.5033546,CS62,CS84
t1317,475,392,55.70307010000001,12.5477824,55.6687241,12.5577011,CS62,CS95
t1318,477,41,55.702685,12.5505033,55.7009458,12.5414999,CS62,CS54
t1319,61,480,55.6305488,12.5753605,55.6705592,12.5817682,CS63,CS48
t1320,59,292,55.6302955,12.5770358,55.6714803,12.531117,CS63,CS35
t1321,62,152,55.63024559999999,12.5757921,55.65418699999999,12.6157299,CS63,CS4
t1322,56,145,55.6298013,12.5774432,55.66695900000001,12.576411,CS63,CS45
t1323,63,428,55.630171,12.576398,55.67983100000001,12.592508,CS63,CS18
t1324,56,443,55.6298013,12.5774432,55.7265944,12.577511,CS63,CS42
t1325,60,73,55.6301444,12.5778718,55.67068200000001,12.5317477,CS63,CS26
t1326,62,404,55.63024559999999,12.5757921,55.66695900000001,12.576411,CS63,CS47
t1327,58,362,55.6310958,12.5784731,55.6858274,12.5772687,CS63,CS23
t1328,56,453,55.6298013,12.5774432,55.6565583,12.6040133,CS63,CS10
t1329,58,416,55.6310958,12.5784731,55.6802819,12.5220389,CS63,CS39
t1330,54,357,55.63010019999999,12.5763214,55.7043427,12.5771488,CS63,CS72
t1331,62,409,55.63024559999999,12.5757921,55.69790500000001,12.543682,CS63,CS61
t1332,59,206,55.6302955,12.5770358,55.6645666,12.510989,CS63,CS81
t1333,54,337,55.63010019999999,12.5763214,55.7108917,12.5961037,CS63,CS50
t1334,60,19,55.6301444,12.5778718,55.6651719,12.5994568,CS63,CS0
t1335,58,208,55.6310958,12.5784731,55.6576106,12.5138704,CS63,CS82
t1336,62,14,55.63024559999999,12.5757921,55.70128099999999,12.5387319,CS63,CS51
t1337,63,400,55.630171,12.576398,55.6918337,12.4829461,CS63,CS91
t1338,57,338,55.6309263,12.5779851,55.6668518,12.5033546,CS63,CS84
t1339,61,196,55.6305488,12.5753605,55.67630280000001,12.575125,CS63,CS20
t1340,63,479,55.630171,12.576398,55.7065462,12.5851694,CS63,CS75
t1341,63,27,55.630171,12.576398,55.6400112,12.5990241,CS63,CS1
t1342,56,143,55.6298013,12.5774432,55.69093549999999,12.4875513,CS63,CS88
t1343,61,381,55.6305488,12.5753605,55.6901306,12.5637778,CS63,CS60
t1344,58,125,55.6310958,12.5784731,55.6976982,12.5974618,CS63,CS69
t1345,55,389,55.6304791,12.5774163,55.669697,12.554685,CS63,CS95
t1346,60,177,55.6301444,12.5778718,55.68440400000001,12.537286,CS63,CS29
t1347,56,172,55.6298013,12.5774432,55.6855126,12.5000493,CS63,CS28
t1348,57,236,55.6309263,12.5779851,55.70776840000001,12.5953873,CS63,CS49
t1349,57,213,55.6309263,12.5779851,55.69180739999999,12.5141341,CS63,CS30
t1350,63,462,55.630171,12.576398,55.67874,12.5667718,CS63,CS25
t1351,57,8,55.6309263,12.5779851,55.6978433,12.5869678,CS63,CS65
t1352,65,270,55.6309809,12.5757921,55.6786004,12.4983089,CS63,CS33
t1353,57,328,55.6309263,12.5779851,55.6959171,12.5806025,CS63,CS40
t1354,148,280,55.61842859999999,12.5721577,55.67087910000001,12.5321135,CS64,CS34
t1355,147,13,55.62650480000001,12.576806,55.70045789999999,12.5387493,CS64,CS51
t1356,147,41,55.62650480000001,12.576806,55.7009458,12.5414999,CS64,CS54
t1357,148,413,55.61842859999999,12.5721577,55.68026529999999,12.521601,CS64,CS39
t1358,147,332,55.62650480000001,12.576806,55.7017117,12.5816984,CS64,CS40
t1359,147,216,55.62650480000001,12.576806,55.69039529999999,12.517188,CS64,CS30
t1360,147,181,55.62650480000001,12.576806,55.67933559999999,12.5329958,CS64,CS29
t1361,147,405,55.62650480000001,12.576806,55.665722,12.580919,CS64,CS47
t1362,147,305,55.62650480000001,12.576806,55.68603299999999,12.5298425,CS64,CS36
t1363,148,28,55.61842859999999,12.5721577,55.70525319999999,12.5814508,CS64,CS66
t1364,147,234,55.62650480000001,12.576806,55.7083969,12.5980717,CS64,CS49
t1365,147,111,55.62650480000001,12.576806,55.7023464,12.5359146,CS64,CS52
t1366,148,87,55.61842859999999,12.5721577,55.68060519999999,12.5846997,CS64,CS19
t1367,148,45,55.61842859999999,12.5721577,55.6596066,12.6101348,CS64,CS2
t1368,6,319,55.6995393,12.590553,55.6763127,12.5702264,CS65,CS22
t1369,4,49,55.6989131,12.5873494,55.6372747,12.6183612,CS65,CS3
t1370,8,162,55.6978433,12.5869678,55.6742731,12.5496964,CS65,CS27
t1371,4,95,55.6989131,12.5873494,55.68135600000001,12.585954,CS65,CS19
t1372,4,174,55.6989131,12.5873494,55.6803695,12.5307427,CS65,CS29
t1373,4,65,55.6989131,12.5873494,55.6309809,12.5757921,CS65,CS63
t1374,5,359,55.699287,12.5895179,55.70563980000001,12.5776822,CS65,CS72
t1375,8,138,55.6978433,12.5869678,55.6574129,12.5668156,CS65,CS44
t1376,4,363,55.6989131,12.5873494,55.6874652,12.5767806,CS65,CS23
t1377,7,2,55.6957408,12.579571,55.6649085,12.577862,CS65,CS43
t1378,8,227,55.6978433,12.5869678,55.6815622,12.6035183,CS65,CS16
t1379,4,336,55.6989131,12.5873494,55.713568,12.5927798,CS65,CS50
t1380,6,168,55.6995393,12.590553,55.7327301,12.5654868,CS65,CS41
t1381,9,472,55.69632989999999,12.5803367,55.70101220000001,12.5465434,CS65,CS62
t1382,8,46,55.6978433,12.5869678,55.70876639999999,12.5604087,CS65,CS68
t1383,5,186,55.699287,12.5895179,55.7151574,12.5316417,CS65,CS12
t1384,7,258,55.6957408,12.579571,55.6829602,12.4835469,CS65,CS89
t1385,7,230,55.6957408,12.579571,55.648184,12.5295634,CS65,CS78
t1386,6,79,55.6995393,12.590553,55.71537009999999,12.5439755,CS65,CS11
t1387,5,439,55.699287,12.5895179,55.7307904,12.5757642,CS65,CS42
t1388,7,14,55.6957408,12.579571,55.70128099999999,12.5387319,CS65,CS51
t1389,5,332,55.699287,12.5895179,55.7017117,12.5816984,CS65,CS40
t1390,28,430,55.70525319999999,12.5814508,55.6799765,12.5916691,CS66,CS18
t1391,31,229,55.7013069,12.5805235,55.6794741,12.6052664,CS66,CS16
